copy1	copy2	ID.1	ID.2	TEconsensus.1	TEconsensus.2	species.1	species.2	superfamily	mrca	divTime	pID	length	qStart	qEnd	sStart	sEnd	ka	ks	length.aa	community	hitGroup
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991670.1-479249868-479256819-+-GCA_905171775.1:ltr-1_family-524	73	1396834	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.541	7051	2	7036	1	6943	0.0607350753161674	0.305471325253474	6288	4200	2394
GCA_905171775.1-LR991692.1-5646856-5653893-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991668.1-514836637-514843597-C-GCA_905171775.1:ltr-1_family-524	2	1396719	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.531	7053	1	7037	1	6960	0.0610839961757881	0.292788081590777	6261	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991669.1-352600100-352607051-+-GCA_905171775.1:ltr-1_family-524	73	1396835	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.498	7051	2	7036	1	6943	0.0607883344669853	0.307084010299531	6282	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991670.1-173819203-173826153-+-GCA_905171775.1:ltr-1_family-524	73	1396836	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.452	7049	2	7036	1	6942	0.0610690337782096	0.307025812610404	6282	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991667.1-389706204-389713172-+-GCA_905171775.1:ltr-1_family-524	73	1404181	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.55	7041	13	7036	5	6968	0.064814557063381	0.293725399942571	6273	4200	2394
GCA_905171775.1-LR991688.1-140571596-140578599-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991670.1-583956532-583963522-C-GCA_905171775.1:ltr-1_family-524	5	1396708	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.546	7039	1	7003	9	6990	0.0661100559954445	0.295852078538753	6252	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991671.1-409228062-409235135-+-GCA_905171775.1:ltr-1_family-524	73	1396825	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.287	7110	1	7036	31	7065	0.0675553695587156	0.305076718227788	4494	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991671.1-6748249-6755217-+-GCA_905171775.1:ltr-1_family-524	73	1396856	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.472	7052	1	7036	1	6960	0.0661136321424939	0.295708037747733	6288	4200	2394
GCA_905171775.1-LR991692.1-5646856-5653893-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991668.1-730217442-730224398-C-GCA_905171775.1:ltr-1_family-524	2	1404509	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.105	7053	1	7037	9	6956	0.0646485486390935	0.295311879031718	6234	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991673.1-141155173-141162217-+-GCA_905171775.1:ltr-1_family-524	73	1402086	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	85.753	7089	1	7036	32	7044	0.0691780806517904	0.309711358606352	6249	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991669.1-122596191-122603104-+-GCA_905171775.1:ltr-1_family-524	73	1401248	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	85.621	7052	1	7036	1	6905	0.066484989298159	0.293742406997672	6201	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991669.1-356744631-356751646-+-GCA_905171775.1:ltr-1_family-524	73	1396838	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.832	7078	1	7036	1	7007	0.0607546160604897	0.290913060161803	6300	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991668.1-474651853-474658895-+-GCA_905171775.1:ltr-1_family-524	73	1404074	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.901	7069	1	7036	1	7034	0.0631057124878313	0.295816928994715	6315	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991669.1-112443008-112449959-+-GCA_905171775.1:ltr-1_family-524	73	1396839	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.553	7050	1	7036	1	6943	0.0607379217180437	0.307674533228188	6282	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991669.1-397270466-397277423-+-GCA_905171775.1:ltr-1_family-524	73	1396808	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.514	7052	1	7036	1	6949	0.0629198039704941	0.288923953378981	6249	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991669.1-255774166-255781303-+-GCA_905171775.1:ltr-1_family-524	73	1412001	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.265	7128	1	7036	32	7137	0.0640832819755869	0.298331611400264	6234	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991674.1-41141732-41148698-+-GCA_905171775.1:ltr-1_family-524	73	1404073	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.486	7052	1	7036	1	6958	0.062772131513656	0.292920707532743	6258	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991672.1-46451036-46457990-+-GCA_905171775.1:ltr-1_family-524	73	1396809	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.249	7054	1	7036	1	6946	0.0664814179454987	0.291521242563816	6246	4200	2394
GCA_905171775.1-LR991685.1-188801281-188808317-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991672.1-95577875-95584957-+-GCA_905171765.1:ltr-1_family-554	73	1396805	GCA_905171775.1:ltr-1_family-524	GCA_905171765.1:ltr-1_family-554	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.899	7076	1	7036	32	7082	0.0627353470697034	0.30839436940028	6306	4200	2394
GCA_905171775.1-LR991682.1-324372519-324379503-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991667.1-386078046-386085052-C-GCA_905171775.1:ltr-1_family-524	7	1396807	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	85.969	7056	1	6984	1	7006	0.076704018035787	0.268194572345228	4197	4200	2394
GCA_905171775.1-LR991682.1-324372519-324379503-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991670.1-130323597-130330445-C-GCA_905171775.1:ltr-1_family-524	7	1434837	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	85.984	6999	1	6984	9	6848	0.0658635564983838	0.277838256782086	5346	4200	2394
GCA_905171775.1-LR991682.1-324372519-324379503-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991670.1-2054351-2060833-C-GCA_905171775.1:ltr-1_family-524	7	1404511	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.739	6538	152	6615	1	6482	0.0750779712737403	0.274359196619561	5529	4200	2394
GCA_905171775.1-LR991682.1-367841059-367848007-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991670.1-2054351-2060833-C-GCA_905171775.1:ltr-1_family-524	15	1404511	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.629	6529	343	6797	6473	1	0.0747821998031096	0.276050271203171	5526	4200	2394
GCA_905171775.1-LR991680.1-670459720-670466725-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-CAJIMN010000059.1-50618-57617-C-GCA_905171775.1:ltr-1_family-524	3	1396710	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	87.443	7032	1	7005	1	6999	0.0622087556924912	0.282874092111908	6294	4200	2394
GCA_905171775.1-LR991685.1-216865421-216872426-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-CAJIMN010000059.1-50618-57617-C-GCA_905171775.1:ltr-1_family-524	1	1396710	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	87.429	7032	1	7005	1	6999	0.0621423920499831	0.284059384974939	6294	4200	2394
GCA_905171775.1-LR991682.1-324372519-324379503-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991670.1-583956532-583963522-C-GCA_905171775.1:ltr-1_family-524	7	1396708	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.955	7022	1	6984	9	6990	0.0647624291608786	0.288047161712833	6297	4200	2394
GCA_905171775.1-LR991680.1-670459720-670466725-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991667.1-93863375-93870353-C-GCA_905171775.1:ltr-1_family-524	3	1396797	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.922	7027	1	7004	9	6978	0.0635191773202798	0.283748906318233	6255	4200	2394
GCA_905171775.1-LR991685.1-216865421-216872426-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991667.1-93863375-93870353-C-GCA_905171775.1:ltr-1_family-524	1	1396797	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.908	7027	1	7004	9	6978	0.0634518624143973	0.284944803817301	6255	4200	2394
GCA_905171775.1-LR991681.1-31742796-31749800-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-CAJIMN010000059.1-50618-57617-C-GCA_905171775.1:ltr-1_family-524	4	1396710	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.921	7042	1	7004	1	6999	0.0697850567282062	0.279130319128701	3891	4200	2394
GCA_905171775.1-LR991681.1-31742796-31749800-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991667.1-93863375-93870353-C-GCA_905171775.1:ltr-1_family-524	4	1396797	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.368	7042	1	7003	9	6978	0.0710266310369191	0.276055231084453	3870	4200	2394
GCA_905171775.1-LR991684.1-415990965-415997949-+-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991670.1-2054351-2060833-C-GCA_905171775.1:ltr-1_family-524	8	1404511	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.584	6537	370	6833	6482	1	0.0762491141783346	0.275349174714768	5535	4200	2394
GCA_905171775.1-LR991681.1-31742796-31749800-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991675.1-163076965-163083381-C-GCA_905171775.1:ltr-1_family-524	4	1396863	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	85.372	6549	1	6511	9	6406	0.0799875004373292	0.266081133344043	2709	4200	2394
GCA_905171775.1-LR991680.1-670459720-670466725-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991672.1-289684871-289691937-C-GCA_905171775.1:ltr-1_family-524	3	1396711	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	87.434	7059	1	7005	1	7035	0.0601907103247206	0.279797503196362	6306	4200	2394
GCA_905171775.1-LR991685.1-216865421-216872426-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991672.1-289684871-289691937-C-GCA_905171775.1:ltr-1_family-524	1	1396711	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	87.392	7059	1	7005	1	7035	0.0606736832923403	0.280967082980132	6306	4200	2394
GCA_905171775.1-LR991680.1-670459720-670466725-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991672.1-134317141-134324109-C-GCA_905171775.1:ltr-1_family-524	3	1396712	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	87.165	7020	1	7005	9	6968	0.0593865639290461	0.292265913773263	6279	4200	2394
GCA_905171775.1-LR991685.1-216865421-216872426-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991672.1-134317141-134324109-C-GCA_905171775.1:ltr-1_family-524	1	1396712	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	87.151	7020	1	7005	9	6968	0.0593203777521524	0.293470897076653	6279	4200	2394
GCA_905171775.1-LR991680.1-670459720-670466725-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991675.1-187177644-187184612-C-GCA_905171775.1:ltr-1_family-524	3	1396713	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	87.096	7021	1	7005	9	6968	0.0602550829936738	0.291680577847696	6273	4200	2394
GCA_905171775.1-LR991685.1-216865421-216872426-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991675.1-187177644-187184612-C-GCA_905171775.1:ltr-1_family-524	1	1396713	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	87.082	7021	1	7005	9	6968	0.0601887173386892	0.292872289795614	6273	4200	2394
GCA_905171775.1-LR991688.1-140571596-140578599-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-CAJIMN010000059.1-50618-57617-C-GCA_905171775.1:ltr-1_family-524	5	1396710	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.997	7037	1	7003	1	6999	0.0640186941368856	0.294776607179376	6246	4200	2394
GCA_905171775.1-LR991680.1-670459720-670466725-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991670.1-176218630-176225601-C-GCA_905171775.1:ltr-1_family-524	3	1421226	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	87.048	7026	1	7005	1	6971	0.0644762102858775	0.28725968779822	5844	4200	2394
GCA_905171775.1-LR991685.1-216865421-216872426-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991670.1-176218630-176225601-C-GCA_905171775.1:ltr-1_family-524	1	1421226	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.977	7026	1	7005	1	6971	0.0656337290654651	0.288622595313062	5841	4200	2394
GCA_905171775.1-LR991681.1-31742796-31749800-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991672.1-289684871-289691937-C-GCA_905171775.1:ltr-1_family-524	4	1396711	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.946	7063	1	7004	1	7035	0.0683853706289468	0.275023605877337	3900	4200	2394
GCA_905171775.1-LR991680.1-670459720-670466725-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991671.1-456415847-456422967-C-GCA_905171775.1:ltr-1_family-524	3	1411923	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.048	7139	1	7004	9	7088	0.0584603000782988	0.27618165620104	6267	4200	2394
GCA_905171775.1-LR991685.1-216865421-216872426-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991671.1-456415847-456422967-C-GCA_905171775.1:ltr-1_family-524	1	1411923	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.034	7139	1	7004	9	7088	0.058393750377285	0.27736130335559	6267	4200	2394
GCA_905171775.1-LR991688.1-140571596-140578599-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991667.1-93863375-93870353-C-GCA_905171775.1:ltr-1_family-524	5	1396797	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.415	7037	1	7002	9	6978	0.0656359077721508	0.294417074757796	6216	4200	2394
GCA_905171775.1-LR991681.1-31742796-31749800-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991672.1-134317141-134324109-C-GCA_905171775.1:ltr-1_family-524	4	1396712	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.565	7034	1	7004	9	6968	0.0660635678517342	0.282291733451557	3885	4200	2394
GCA_905171775.1-LR991681.1-31742796-31749800-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991675.1-187177644-187184612-C-GCA_905171775.1:ltr-1_family-524	4	1396713	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.51	7035	1	7004	9	6968	0.0668380319495382	0.283586660270267	3894	4200	2394
GCA_905171775.1-LR991681.1-31742796-31749800-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991670.1-176218630-176225601-C-GCA_905171775.1:ltr-1_family-524	4	1421226	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.452	7034	1	7004	1	6971	0.0687349107953854	0.280001840907297	3549	4200	2394
GCA_905171775.1-LR991688.1-140571596-140578599-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991672.1-289684871-289691937-C-GCA_905171775.1:ltr-1_family-524	5	1396711	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	87.05	7058	1	7003	1	7035	0.0632755098972586	0.290182044154848	6264	4200	2394
GCA_905171775.1-LR991688.1-140571596-140578599-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991672.1-134317141-134324109-C-GCA_905171775.1:ltr-1_family-524	5	1396712	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.574	7031	1	7003	9	6968	0.061211408138602	0.303817856216742	6222	4200	2394
GCA_905171775.1-LR991688.1-140571596-140578599-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991675.1-187177644-187184612-C-GCA_905171775.1:ltr-1_family-524	5	1396713	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.547	7032	1	7003	9	6968	0.0613888963725764	0.302077574842229	6210	4200	2394
GCA_905171775.1-LR991688.1-140571596-140578599-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991670.1-176218630-176225601-C-GCA_905171775.1:ltr-1_family-524	5	1421226	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.474	7031	1	7003	1	6971	0.0667302352030095	0.297808598677236	5778	4200	2394
GCA_905171775.1-LR991680.1-670459720-670466725-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991675.1-163076965-163083381-C-GCA_905171775.1:ltr-1_family-524	3	1396863	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	85.813	6541	1	6510	9	6406	0.0763906912939353	0.271014820652123	4002	4200	2394
GCA_905171775.1-LR991685.1-216865421-216872426-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991675.1-163076965-163083381-C-GCA_905171775.1:ltr-1_family-524	1	1396863	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	85.736	6541	1	6510	9	6406	0.0768500665240103	0.273909500956088	4002	4200	2394
GCA_905171775.1-LR991688.1-140571596-140578599-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991675.1-163076965-163083381-C-GCA_905171775.1:ltr-1_family-524	5	1396863	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	85.237	6550	1	6508	9	6406	0.0788947228347403	0.275696857672641	3975	4200	2394
GCA_905171775.1-LR991692.1-5646856-5653893-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991668.1-262922043-262928900-+-GCA_905171775.1:ltr-1_family-524	2	1404163	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	86.272	6891	6774	1	1	6849	0.0588179688344917	0.296071731870784	6138	4200	2394
GCA_905171775.1-LR991680.1-670459720-670466725-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991675.1-79447695-79454733-C-GCA_905171775.1:ltr-1_family-524	3	1404510	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	85.459	7111	1	7005	9	7026	0.0702345370745585	0.288639291715803	4443	4200	2394
GCA_905171775.1-LR991685.1-216865421-216872426-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991675.1-79447695-79454733-C-GCA_905171775.1:ltr-1_family-524	1	1404510	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	85.445	7111	1	7005	9	7026	0.0694588970905143	0.29032179463322	4443	4200	2394
GCA_905171775.1-LR991681.1-31742796-31749800-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991675.1-79447695-79454733-C-GCA_905171775.1:ltr-1_family-524	4	1404510	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	85.032	7115	1	7004	9	7026	0.0851666409162174	0.285293658255952	2529	4200	2394
GCA_905171775.1-LR991688.1-140571596-140578599-C-GCA_905171775.1:ltr-1_family-524	GCA_905171765.1-LR991675.1-79447695-79454733-C-GCA_905171775.1:ltr-1_family-524	5	1404510	GCA_905171775.1:ltr-1_family-524	GCA_905171775.1:ltr-1_family-524	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	85.459	7097	1	7003	9	7026	0.0722742388456606	0.298482501740268	4440	4200	2394
